SectionSource;SectionTarget;Session;Source;Student;Target
d2f700a5bb0e49c187a940ddd4e19590;d2f700a5bb0e49c187a940ddd4e19590;13e5a9777e8341def940a0c8df4ba2b9;Video;e385;Video
d2f700a5bb0e49c187a940ddd4e19590;d2f700a5bb0e49c187a940ddd4e19590;13e5a9777e8341def940a0c8df4ba2b9;Video;e385;Video
d2f700a5bb0e49c187a940ddd4e19590;df13b37d70964faf88cfb44b7a36ac55;13e5a9777e8341def940a0c8df4ba2b9;Video;e385;Other
3136d5e86b6a4345a1a8081d155f8131;d2f700a5bb0e49c187a940ddd4e19590;9970988617f37590e67ea85d6f5303da;Other;e385;Signout
d2f700a5bb0e49c187a940ddd4e19590;d2f700a5bb0e49c187a940ddd4e19590;a777f50443a829fedba66d6608a17c93;Signin;e385;Video
d2f700a5bb0e49c187a940ddd4e19590;d2f700a5bb0e49c187a940ddd4e19590;4b3d8ed212f907366991118847d93dd6;Video;e386;Video
d2f700a5bb0e49c187a940ddd4e19590;d2f700a5bb0e49c187a940ddd4e19590;4b3d8ed212f907366991118847d93dd6;Video;e386;Video
d2f700a5bb0e49c187a940ddd4e19590;d2f700a5bb0e49c187a940ddd4e19590;4b3d8ed212f907366991118847d93dd6;Video;e386;Video
d2f700a5bb0e49c187a940ddd4e19590;d2f700a5bb0e49c187a940ddd4e19590;4b3d8ed212f907366991118847d93dd6;Video;e386;Video
d2f700a5bb0e49c187a940ddd4e19590;d2f700a5bb0e49c187a940ddd4e19590;4b3d8ed212f907366991118847d93dd6;Video;e386;Video
d2f700a5bb0e49c187a940ddd4e19590;d2f700a5bb0e49c187a940ddd4e19590;4b3d8ed212f907366991118847d93dd6;Video;e386;Video
d2f700a5bb0e49c187a940ddd4e19590;d2f700a5bb0e49c187a940ddd4e19590;4b3d8ed212f907366991118847d93dd6;Video;e386;Video
d2f700a5bb0e49c187a940ddd4e19590;d2f700a5bb0e49c187a940ddd4e19590;4b3d8ed212f907366991118847d93dd6;Video;e386;Video
d2f700a5bb0e49c187a940ddd4e19590;d2f700a5bb0e49c187a940ddd4e19590;4b3d8ed212f907366991118847d93dd6;Video;e386;Video
d2f700a5bb0e49c187a940ddd4e19590;d2f700a5bb0e49c187a940ddd4e19590;4b3d8ed212f907366991118847d93dd6;Video;e386;Video
d2f700a5bb0e49c187a940ddd4e19590;d2f700a5bb0e49c187a940ddd4e19590;4b3d8ed212f907366991118847d93dd6;Video;e386;Video
d2f700a5bb0e49c187a940ddd4e19590;d2f700a5bb0e49c187a940ddd4e19590;4b3d8ed212f907366991118847d93dd6;Video;e386;Quiz
d2f700a5bb0e49c187a940ddd4e19590;5b849ceb504146e9b2e8a9261f6e1537;4b3d8ed212f907366991118847d93dd6;Quiz;e386;Other
3136d5e86b6a4345a1a8081d155f8131;d2f700a5bb0e49c187a940ddd4e19590;87c7908d4c78092228676e926eb1e0e6;Other;e388;Signout
d2f700a5bb0e49c187a940ddd4e19590;d2f700a5bb0e49c187a940ddd4e19590;0906f9ca424cf2cc80211e362b2278f9;Signin;e388;Video
d2f700a5bb0e49c187a940ddd4e19590;d2f700a5bb0e49c187a940ddd4e19590;0906f9ca424cf2cc80211e362b2278f9;Video;e388;Video
d2f700a5bb0e49c187a940ddd4e19590;d2f700a5bb0e49c187a940ddd4e19590;0906f9ca424cf2cc80211e362b2278f9;Video;e388;Video
d2f700a5bb0e49c187a940ddd4e19590;d2f700a5bb0e49c187a940ddd4e19590;0906f9ca424cf2cc80211e362b2278f9;Video;e388;Video
d2f700a5bb0e49c187a940ddd4e19590;d2f700a5bb0e49c187a940ddd4e19590;0906f9ca424cf2cc80211e362b2278f9;Video;e388;Video
d2f700a5bb0e49c187a940ddd4e19590;d2f700a5bb0e49c187a940ddd4e19590;0906f9ca424cf2cc80211e362b2278f9;Video;e388;Quiz
5b849ceb504146e9b2e8a9261f6e1537;d2f700a5bb0e49c187a940ddd4e19590;8d64a580721000df39790fe436754d6d;Other;e221;Signout
d2f700a5bb0e49c187a940ddd4e19590;d2f700a5bb0e49c187a940ddd4e19590;23b630e1057593e20b2740dae27a4760;Signin;e221;Video
d2f700a5bb0e49c187a940ddd4e19590;d2f700a5bb0e49c187a940ddd4e19590;23b630e1057593e20b2740dae27a4760;Video;e221;Video
d2f700a5bb0e49c187a940ddd4e19590;d2f700a5bb0e49c187a940ddd4e19590;23b630e1057593e20b2740dae27a4760;Video;e221;Video
d2f700a5bb0e49c187a940ddd4e19590;d2f700a5bb0e49c187a940ddd4e19590;23b630e1057593e20b2740dae27a4760;Video;e221;Quiz
d2f700a5bb0e49c187a940ddd4e19590;df13b37d70964faf88cfb44b7a36ac55;23b630e1057593e20b2740dae27a4760;Quiz;e221;Other
3136d5e86b6a4345a1a8081d155f8131;d2f700a5bb0e49c187a940ddd4e19590;f5d4af44b60df197e5f36cda8a4abfe3;Other;e242;Signout
d2f700a5bb0e49c187a940ddd4e19590;d2f700a5bb0e49c187a940ddd4e19590;79d7f41d87b3f36e01dbd300bce7e873;Signin;e242;Video
d2f700a5bb0e49c187a940ddd4e19590;d2f700a5bb0e49c187a940ddd4e19590;79d7f41d87b3f36e01dbd300bce7e873;Video;e242;Video
d2f700a5bb0e49c187a940ddd4e19590;d2f700a5bb0e49c187a940ddd4e19590;79d7f41d87b3f36e01dbd300bce7e873;Video;e242;Video
d2f700a5bb0e49c187a940ddd4e19590;d2f700a5bb0e49c187a940ddd4e19590;79d7f41d87b3f36e01dbd300bce7e873;Video;e242;Video
d2f700a5bb0e49c187a940ddd4e19590;d2f700a5bb0e49c187a940ddd4e19590;79d7f41d87b3f36e01dbd300bce7e873;Video;e242;Video
d2f700a5bb0e49c187a940ddd4e19590;d2f700a5bb0e49c187a940ddd4e19590;79d7f41d87b3f36e01dbd300bce7e873;Video;e242;Video
d2f700a5bb0e49c187a940ddd4e19590;d2f700a5bb0e49c187a940ddd4e19590;79d7f41d87b3f36e01dbd300bce7e873;Video;e242;Video
d2f700a5bb0e49c187a940ddd4e19590;d2f700a5bb0e49c187a940ddd4e19590;79d7f41d87b3f36e01dbd300bce7e873;Video;e242;Quiz
d2f700a5bb0e49c187a940ddd4e19590;d2f700a5bb0e49c187a940ddd4e19590;4b958589a8fe39cfaea6651184912024;Video;e150;Video
d2f700a5bb0e49c187a940ddd4e19590;d2f700a5bb0e49c187a940ddd4e19590;4b958589a8fe39cfaea6651184912024;Video;e150;Video
d2f700a5bb0e49c187a940ddd4e19590;d2f700a5bb0e49c187a940ddd4e19590;4b958589a8fe39cfaea6651184912024;Video;e150;Video
d2f700a5bb0e49c187a940ddd4e19590;d2f700a5bb0e49c187a940ddd4e19590;4b958589a8fe39cfaea6651184912024;Video;e150;Video
d2f700a5bb0e49c187a940ddd4e19590;d2f700a5bb0e49c187a940ddd4e19590;4b958589a8fe39cfaea6651184912024;Video;e150;Video
d2f700a5bb0e49c187a940ddd4e19590;d2f700a5bb0e49c187a940ddd4e19590;4b958589a8fe39cfaea6651184912024;Video;e150;Video
d2f700a5bb0e49c187a940ddd4e19590;d2f700a5bb0e49c187a940ddd4e19590;4b958589a8fe39cfaea6651184912024;Video;e150;Video
d2f700a5bb0e49c187a940ddd4e19590;d2f700a5bb0e49c187a940ddd4e19590;4b958589a8fe39cfaea6651184912024;Video;e150;Quiz
d2f700a5bb0e49c187a940ddd4e19590;fb3e939ba21340019f60609649411b72;4b958589a8fe39cfaea6651184912024;Quiz;e150;Other
d2f700a5bb0e49c187a940ddd4e19590;d2f700a5bb0e49c187a940ddd4e19590;51dacd89454bc6721d62714bf02c2ca6;Video;e233;Quiz
d2f700a5bb0e49c187a940ddd4e19590;5b849ceb504146e9b2e8a9261f6e1537;51dacd89454bc6721d62714bf02c2ca6;Quiz;e233;Other
d2f700a5bb0e49c187a940ddd4e19590;5b849ceb504146e9b2e8a9261f6e1537;d55b4b24b22f58cf7b93806c314d2405;Quiz;e235;Other
d2f700a5bb0e49c187a940ddd4e19590;d2f700a5bb0e49c187a940ddd4e19590;f8091df550c0b1a3dd3abcfdf9517669;Video;e78;Video
d2f700a5bb0e49c187a940ddd4e19590;d2f700a5bb0e49c187a940ddd4e19590;f8091df550c0b1a3dd3abcfdf9517669;Video;e78;Video
d2f700a5bb0e49c187a940ddd4e19590;d2f700a5bb0e49c187a940ddd4e19590;f8091df550c0b1a3dd3abcfdf9517669;Video;e78;Video
d2f700a5bb0e49c187a940ddd4e19590;d2f700a5bb0e49c187a940ddd4e19590;f8091df550c0b1a3dd3abcfdf9517669;Video;e78;Video
d2f700a5bb0e49c187a940ddd4e19590;;f8091df550c0b1a3dd3abcfdf9517669;Video;e78;Other
