SectionSource;SectionTarget;Session;Source;Student;Target
5b849ceb504146e9b2e8a9261f6e1537;;da4a6d06911337f9ab5b3c69c0bb5e42;Video;e233;Other
;5b849ceb504146e9b2e8a9261f6e1537;da4a6d06911337f9ab5b3c69c0bb5e42;Other;e233;Video
5b849ceb504146e9b2e8a9261f6e1537;5b849ceb504146e9b2e8a9261f6e1537;da4a6d06911337f9ab5b3c69c0bb5e42;Video;e233;Quiz
5b849ceb504146e9b2e8a9261f6e1537;5b849ceb504146e9b2e8a9261f6e1537;da4a6d06911337f9ab5b3c69c0bb5e42;Quiz;e233;Video
5b849ceb504146e9b2e8a9261f6e1537;;da4a6d06911337f9ab5b3c69c0bb5e42;Video;e233;Other
;5b849ceb504146e9b2e8a9261f6e1537;da4a6d06911337f9ab5b3c69c0bb5e42;Other;e233;Quiz
5b849ceb504146e9b2e8a9261f6e1537;;da4a6d06911337f9ab5b3c69c0bb5e42;Quiz;e233;Other
;5b849ceb504146e9b2e8a9261f6e1537;da4a6d06911337f9ab5b3c69c0bb5e42;Other;e233;Signout
5b849ceb504146e9b2e8a9261f6e1537;5b849ceb504146e9b2e8a9261f6e1537;694cf000354d72a7f132d4c933275b02;Signin;e233;Quiz
5b849ceb504146e9b2e8a9261f6e1537;1d7d5a6b311445069d3cfc4dd0821b98;694cf000354d72a7f132d4c933275b02;Quiz;e233;Other
d2f700a5bb0e49c187a940ddd4e19590;5b849ceb504146e9b2e8a9261f6e1537;d55b4b24b22f58cf7b93806c314d2405;Other;e235;Signout
5b849ceb504146e9b2e8a9261f6e1537;5b849ceb504146e9b2e8a9261f6e1537;b425d8ae88053e9331dca1fee43f65f6;Signin;e235;Video
5b849ceb504146e9b2e8a9261f6e1537;5b849ceb504146e9b2e8a9261f6e1537;b425d8ae88053e9331dca1fee43f65f6;Video;e235;Video
5b849ceb504146e9b2e8a9261f6e1537;5b849ceb504146e9b2e8a9261f6e1537;b425d8ae88053e9331dca1fee43f65f6;Video;e235;Quiz
5b849ceb504146e9b2e8a9261f6e1537;5b849ceb504146e9b2e8a9261f6e1537;b425d8ae88053e9331dca1fee43f65f6;Quiz;e235;Quiz
5b849ceb504146e9b2e8a9261f6e1537;5b849ceb504146e9b2e8a9261f6e1537;b425d8ae88053e9331dca1fee43f65f6;Quiz;e235;Quiz
5b849ceb504146e9b2e8a9261f6e1537;;b425d8ae88053e9331dca1fee43f65f6;Quiz;e235;Other
;5b849ceb504146e9b2e8a9261f6e1537;87d8517667529bbc89b4e3f00b907358;Other;e78;Quiz
5b849ceb504146e9b2e8a9261f6e1537;1d7d5a6b311445069d3cfc4dd0821b98;87d8517667529bbc89b4e3f00b907358;Quiz;e78;Other
5b849ceb504146e9b2e8a9261f6e1537;5b849ceb504146e9b2e8a9261f6e1537;6edce9146f1b55d72e5a1e52aa09cf15;Video;e73;Video
5b849ceb504146e9b2e8a9261f6e1537;5b849ceb504146e9b2e8a9261f6e1537;6edce9146f1b55d72e5a1e52aa09cf15;Video;e73;Quiz
5b849ceb504146e9b2e8a9261f6e1537;;6edce9146f1b55d72e5a1e52aa09cf15;Quiz;e73;Other
;5b849ceb504146e9b2e8a9261f6e1537;dd898aa23fce1656452aa6a8a468b24f;Other;e182;Quiz
5b849ceb504146e9b2e8a9261f6e1537;5b849ceb504146e9b2e8a9261f6e1537;dd898aa23fce1656452aa6a8a468b24f;Quiz;e182;Video
5b849ceb504146e9b2e8a9261f6e1537;;dd898aa23fce1656452aa6a8a468b24f;Video;e182;Other
1d7d5a6b311445069d3cfc4dd0821b98;5b849ceb504146e9b2e8a9261f6e1537;969b1cab12335b7f3b85f5a45607bbc6;Other;e182;Signout
5b849ceb504146e9b2e8a9261f6e1537;5b849ceb504146e9b2e8a9261f6e1537;1fb02b086c6d4c9ffaa544a579f08806;Signin;e182;Quiz
5b849ceb504146e9b2e8a9261f6e1537;1d7d5a6b311445069d3cfc4dd0821b98;1fb02b086c6d4c9ffaa544a579f08806;Quiz;e182;Other
1d7d5a6b311445069d3cfc4dd0821b98;5b849ceb504146e9b2e8a9261f6e1537;1fb02b086c6d4c9ffaa544a579f08806;Other;e182;Video
5b849ceb504146e9b2e8a9261f6e1537;5b849ceb504146e9b2e8a9261f6e1537;1fb02b086c6d4c9ffaa544a579f08806;Video;e182;Video
5b849ceb504146e9b2e8a9261f6e1537;df13b37d70964faf88cfb44b7a36ac55;1fb02b086c6d4c9ffaa544a579f08806;Video;e182;Other
;5b849ceb504146e9b2e8a9261f6e1537;e2fcf664a2f87b22fd2d69fb2d078c31;Other;e180;Video
5b849ceb504146e9b2e8a9261f6e1537;5b849ceb504146e9b2e8a9261f6e1537;e2fcf664a2f87b22fd2d69fb2d078c31;Video;e180;Video
5b849ceb504146e9b2e8a9261f6e1537;5b849ceb504146e9b2e8a9261f6e1537;e2fcf664a2f87b22fd2d69fb2d078c31;Video;e180;Quiz
5b849ceb504146e9b2e8a9261f6e1537;5b849ceb504146e9b2e8a9261f6e1537;e2fcf664a2f87b22fd2d69fb2d078c31;Quiz;e180;Quiz
5b849ceb504146e9b2e8a9261f6e1537;5b849ceb504146e9b2e8a9261f6e1537;e2fcf664a2f87b22fd2d69fb2d078c31;Quiz;e180;Quiz
